category,rating,label,text_,user_id,date,translated_text
Electronics_5,5.0,1,"I am not a computer guy, and I don't know how to make a computer work.  I read some of the comments, and they said the instruction manual was a bit flimsy.  So I decided to try it out.  I plugged it in to my computer, and it worked.  I was able to get the ""Windows"" on the device, and the device recognized it immediately.  I installed Windows 8 on it, and it started up very quickly.  I have never had any problems with the device, and I am not sure how long it will last.  The device is a good product, and it has worked flawlessly.  I am very happy with it.  I would recommend it to anyone who wants to use a wireless mouse.Great quality. Love it!Easy to setup. I used it for about a month and it still works.I really like the case.  It's a nice fit.  I like that it has a small zipper pocket on the back",1069,2022-01-19,"Ben bir bilgisayar adamı değilim ve bir bilgisayarın nasıl çalışacağını bilmiyorum.  Bazı yorumları okudum ve talimat kılavuzunun biraz çürük olduğunu söylediler.  Bu yüzden denemeye karar verdim.  Bilgisayarıma taktım ve işe yaradı.  Cihazda ""Windows"" i alabildim ve cihaz hemen tanıdı.  Windows 8'i üzerine yükledim ve çok hızlı bir şekilde başladı.  Cihazla hiç sorun yaşamadım ve ne kadar süreceğinden emin değilim.  Cihaz iyi bir üründür ve kusursuz çalıştı.  Bundan çok memnunum.  Kablosuz bir fare kullanmak isteyen herkese tavsiye ederim. SEVİYORUM! Kurulumu kolay. Yaklaşık bir aydır kullandım ve hala çalışıyor.  Güzel bir uyum.  Arkada küçük bir fermuar cebi olması hoşuma gidiyor"
Electronics_5,5.0,1,"Absolutely a must read for anyone interested in the history of the South.

The author has done a great job of describing the South.  The South was a colonial power, and yet it was a capitalist system in its day.  The South was not an island nation.  In fact, it was a country of slaves, which had to work on plantations to survive.  In fact, the South was not a",2939,2022-04-04,"Kesinlikle Güney tarihi ile ilgilenen herkes için okumak gerekir.

Yazar Güney'i tanımlamak için harika bir iş çıkardı.  Güney bir sömürge gücüydü ve yine de onun gününde kapitalist bir sistemdi.  Güney bir ada ülkesi değildi.  Aslında, hayatta kalmak için tarlalar üzerinde çalışmak zorunda olan bir köleler ülkesiydi.  Aslında, güney bir"
Electronics_5,5.0,1,"The keyboard is a little small, but the feel is good enough.

The screen is a",11419,2022-09-15,"Klavye biraz küçük, ama his yeterince iyi.

Ekran bir"
Clothing_Shoes_and_Jewelry_5,3.0,0,Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,7284,2022-12-05,Güzel. Henüz tamamen açmadım. bir hediye. Her yerde strafor.
Toys_and_Games_5,5.0,0,"Beagle doesn't like when it goes over her head but it is comfy and doesn't rub her raw anywhere. Other harnesses she was always trying to wiggle out of. When she takes off after a smell and reaches the end of the leash, the harness protects her from being jerked back.",10020,2022-02-08,"Beagle başının üzerinden geçtiğinde sevmez ama rahattır ve çiğini hiçbir yere ovmaz. Her zaman kıpırdatmaya çalıştığı diğer koşumlar. Bir kokudan sonra kalktığında ve tasmanın sonuna ulaştığında, koşum takımı onu sarsılmaktan korur."
Electronics_5,5.0,1,Wow so surprised by how nice it is.  I've had it for a couple of years and it's still very comfortable.  I also bought the Treme Spy,8417,2022-04-18,"Vay, ne kadar güzel olduğundan çok şaşırdım.  Birkaç yıldır aldım ve hala çok rahat.  Treme casusunu da aldım"
Movies_and_TV_5,5.0,0,"""Northanger Abbey"" does make a mockery of Gothic Romance.  But Jane Austen shows that you can be passionate towards fiction literature without making fiction reality.  The heroine, Catherine, learns that not everything in reality has a Gothic fiction story.  That fiction is just that.

Catherine Morland (17) goes to Bath with friends.  She then meets Henry Tilney, whom invites her to his family's home -  Northanger Abbey.  Catherine expected a Gothic Abbey to match with the novels she reads (mainly Ann Radcliffe the creator of Gothic Romance).  The comedy is that the Abbey, Henry and the Tilney's are just the opposite.  They are wealthy ""English Christians.""

There are other subtext to parody of social marriages and manners.  Jane Austen's books all have this comedic point if view.

I would recommend this novel.",11256,2022-07-10,"""Northanger Abbey"", Gotik romantizmle alay ediyor.  Ancak Jane Austen, kurgu gerçekliği yapmadan kurgu literatürüne karşı tutkulu olabileceğinizi gösteriyor.  Kahraman Catherine, gerçekte her şeyin gotik bir kurgu hikayesi olmadığını öğrenir.  Bu kurgu sadece bu.

Catherine Morland (17) arkadaşlarıyla banyoya gider.  Daha sonra onu ailesinin evine - Northanger Abbey'e davet eden Henry Tilney ile tanışır.  Catherine, Gotik bir manastırın okuduğu romanlarla eşleşmesini bekledi (çoğunlukla Gotik romantizm yaratıcısı Ann Radcliffe).  Komedi, Manastır, Henry ve Tilney'in tam tersi olmasıdır.  Onlar zengin ""İngiliz Hıristiyanlar"".

Sosyal evliliklerin ve görgü kurallarının parodi için başka bir alt metin de var.  Jane Austen'in kitaplarının hepsinin bu komedi noktasına sahip.

Bu romanı tavsiye ederim."
Electronics_5,5.0,1,"had to round out my collection. The only problem is that it's only for the first hour.

I had to watch the entire movie to get a feel for it. The movie takes place in the future where the earth is being destroyed. This movie is a far cry from the original story. The only reason I gave it 4 stars is because it is a so",12489,2022-04-05,"Koleksiyonumu tamamlamak zorunda kaldım. Tek sorun, sadece ilk saat için olması.

Bunu hissetmek için tüm filmi izlemeliydim. Film gelecekte dünyanın yok edildiği yer. Bu film orijinal hikayeden çok uzak. 4 yıldız vermemin tek nedeni, bu bir"
Electronics_5,4.0,1,"What can I say? The movie has the quality of a good horror film, and the acting is top notch. The story is well told, and the acting is superb. The soundtrack is truly amazing. And the special effects are quite stunning. The best part about this movie is how the entire movie is shot in a time and place that is completely different from the world you've seen in your lifetime. It's amazing to me that movies like this can be released at such a great price. I highly recommend this movie.I thought this was going to be one of the best shows ever made.  The acting was superb, the direction was perfect, and the production value was amazing.  I found it hard to believe that the producers of this show would only release a series of 10 or so episodes with all the special features.  I hope that they will do a second season of this series, but I have not seen the second season of this show.  I hope that they will try and continue the series with other shows.  However, I think that these series would be much better if they were more like ""The Avengers.""  The first season was a bit more interesting, but it was a little more of a mystery.  The second season was a bit more realistic, but I think that the special features were better.  I think that the producers of the show should be able to make more episodes with more episodes, but I think that the series could have been better.  I am glad that they decided to release a series that",7969,2022-10-28,"Ne diyebilirim? Film iyi bir korku filminin kalitesine sahip ve oyunculuk birinci sınıf. Hikaye iyi anlatılıyor ve oyunculuk mükemmel. Film müziği gerçekten şaşırtıcı. Ve özel efektler oldukça çarpıcı. Bu filmin en iyi yanı, tüm filmin yaşamınız boyunca gördüğünüz dünyadan tamamen farklı bir zaman ve yerde nasıl çekildiğidir. Bunun gibi filmlerin bu kadar harika bir fiyata piyasaya sürülebilmesi şaşırtıcı. Bu filmi şiddetle tavsiye ediyorum, bunun şimdiye kadar yapılmış en iyi şovlardan biri olacağını düşündüm.  Oyunculuk mükemmeldi, yön mükemmeldi ve üretim değeri şaşırtıcıydı.  Bu şovun yapımcılarının sadece tüm özel özelliklere sahip 10 veya daha fazla bölüm yayınlayacağına inanmakta zorlandım.  Umarım bu serinin ikinci sezonunu yapacaklar, ancak bu şovun ikinci sezonunu görmedim.  Umarım diziye diğer şovlarla devam etmeye çalışırlar.  Ancak, daha çok ""Avengers"" gibi olsaydı bu dizinin çok daha iyi olacağını düşünüyorum.  İlk sezon biraz daha ilginçti, ama biraz daha gizemdi.  İkinci sezon biraz daha gerçekçi, ama bence özel özellikler daha iyiydi.  Şovun yapımcılarının daha fazla bölümle daha fazla bölüm yapabilmeleri gerektiğini düşünüyorum, ancak serinin daha iyi olabileceğini düşünüyorum.  Bir seri yayınlamaya karar verdiklerine sevindim"
Books_5,4.0,0,"This is a pretty nice, generic unit that operates as advertised.  Packaging was adequate, arrived a little slower than I'm accustomed to (as a Prime member) because it was drop-shipped...but I'm just spoiled.

This is the recorder and remote only, no cameras, mics, monitor or anything else.  Just making sure you're paying attention!  I've used a bunch of the ""off the shelf"" product from Swann and Q-See in different configurations, and am using some of their cameras with this recorder at home now.

We're really pretty happy with it.  Setting it up to see/change things over the internet would have been a LOT easier with better instructions...but eventually we prevailed.  Be prepared to have somebody who is ""web-savvy"" available to help with this part of the job.

Haven't really put it through any tough ""paces""...we just look at the house, the cat, the street to make sure things are as we expect around the house.  I'm planning to add a ""front door cam"", so we can see who's knocking.",10624,2022-08-16,"Bu, reklamı yapılan olarak faaliyet gösteren oldukça güzel, genel bir birim.  Ambalaj yeterliydi, (ana üye olarak) alışkın olduğumdan biraz daha yavaş geldi çünkü düştüğü için ... ama sadece şımarıkım.

Bu sadece kaydedici ve uzaktan kumanda, kamera, mikrofon, monitör veya başka bir şey yok.  Sadece dikkat ettiğinizden emin ol!  Farklı konfigürasyonlarda Swann ve Q-See'den bir sürü ""raf dışı"" ürünü kullandım ve şu anda bu kaydediciyle bazı kameralarını kullanıyorum.

Bundan gerçekten çok mutluyuz.  Daha iyi talimatlarla internet üzerinden bir şeyleri görmek/değiştirmek için ayarlamak çok daha kolay olurdu ... ama sonunda galip geldik.  İşin bu kısmına yardımcı olmak için ""web meraklısı"" olan birinin bulunması için hazır olun.

Gerçekten zor bir ""adım"" a koymadım ... Biz sadece evin etrafında beklediğimiz gibi olduğundan emin olmak için eve, kediye, sokağa bakıyoruz.  Bir ""ön kapı kamerası"" eklemeyi planlıyorum, böylece kimin çaldığını görebiliyoruz."
Toys_and_Games_5,4.0,0,This book is great. And even though it takes place in 1938 some things never change like the jealousy she feels towards Eve even though they're bffs. I didn't pick up on whom she married and had to go back and read that part and there really was no clue aside from the name. I really didn't understand why Tinker just left and felt that could've been explained better. But I really liked the descriptions of New York and all the places that aren't there anymore. I had no idea the subway pictures were real or would've paid more attention to them.,4214,2022-09-23,"Bu kitap harika. Ve 1938'de gerçekleşse de, bazı şeyler BFF'ler olmalarına rağmen Havva'ya karşı hissettiği kıskançlık gibi asla değişmez. Kiminle evlendiğini ve geri dönüp o kısmı okumak zorunda kalmadım ve isminden başka bir ipucu yoktu. Tinker'in neden daha iyi açıklanabileceğini ve daha iyi açıklanabileceğini hissettim. Ama New York'un açıklamalarını ve artık orada olmayan tüm yerleri gerçekten beğendim. Metro resimlerinin gerçek olduğu ya da onlara daha fazla dikkat ettiği hakkında hiçbir fikrim yoktu."
Books_5,5.0,0,Great scarf. I use this scarf when working with hay in the barn. Hay dust is a real problem but this scarf makes it easy to deal with.,226,2022-06-17,"Büyük eşarp. Bu eşarışı ahırda saman ile çalışırken kullanıyorum. Saman tozu gerçek bir sorundur, ancak bu eşarp başa çıkmayı kolaylaştırır."
Movies_and_TV_5,5.0,0,"It's perfect!  Not such a big holding area that you have to dig around for your items.  Perfect for the wallet, cell phone, comb and other necessary items.  Need one like it in a summer color for that season.",2658,2022-05-19,"Mükemmel!  O kadar büyük bir holding alanı değil, eşyalarınız için kazmanız gerekiyor.  Cüzdan, cep telefonu, tarak ve diğer gerekli ürünler için mükemmeldir.  O sezon için bir yaz renginde birine ihtiyacım var."
